#class tools::wcsv::ntuple
#title Ar
#separator 44
#vector_separator 59
#column double Neutron_En
#column double Target Z
#column double Target A
#column double Result Z
#column double Result A
#column double Nucleus_en
#column double time
0.828313,8,16,8,16,0.212857,0.389702
1.41544,8,16,8,16,0.310204,0.304516
1.3449,14,28,14,28,0.13982,0.308993
2.6596,8,16,8,16,0.74004,0.218331
0.998653,13,27,13,27,0.112952,0.377512
1.04857,8,16,8,16,0.143885,0.367695
2.22269,14,28,14,28,0.182644,0.253234
1.65656,19,41,19,41,0.149814,0.289705
0,11,23,11,23,0.128704,0.262378
4.07801,19,39,19,39,0.419439,0.182
6.00272,14,28,14,28,0.322814,0.152583
1.00191,8,16,8,16,0.262653,0.34751
2.4495,8,16,8,16,0.255934,0.241792
0.76122,8,16,8,16,0.200815,0.402924
0,14,28,14,28,0.0240853,0.205046
1.37393,8,16,8,16,0.124106,0.31876
1.82798,13,27,13,27,0.284417,0.268303
0.800359,8,16,8,16,0.193965,0.385132
1.99193,8,16,8,16,0.55602,0.251426
0.867069,8,16,8,16,0.154804,0.377532
1.57827,8,16,8,16,0.277746,0.289825
0,8,16,2,4,3.95057,0.142489
0,8,16,6,13,0.785687,0.142489
3.21866,8,16,8,16,0.446605,0.200446
2.38839,8,16,8,16,0.296972,0.24639
0.669103,8,16,8,16,0.188813,0.414771
1.74038,14,28,14,28,0.245014,0.281207
3.46441,8,16,8,16,0.228222,0.197237
1.02063,8,16,8,16,0.245816,0.351645
0.841803,8,16,8,16,0.190712,0.393558
6.67568,14,28,14,28,0.457373,0.146243
2.57572,8,16,8,16,0.488889,0.224038
1.83131,8,16,8,16,0.109002,0.280603
1.51785,19,39,19,39,0.144639,0.298164
4.13038,8,16,8,16,0.663751,0.182311
0.905362,8,16,8,16,0.239687,0.361516
2.0464,8,16,8,16,0.178429,0.254741
1.50908,19,39,19,39,0.161463,0.294175
2.5716,8,16,8,16,0.448968,0.222687
1.06715,8,16,8,16,0.145928,0.349815
0.633982,8,16,8,16,0.18106,0.425473
1.21293,8,16,8,16,0.334442,0.315395
1.03501,8,16,8,16,0.26507,0.344406
2.29532,19,41,19,41,0.233051,0.245751
0.571073,8,16,8,16,0.119729,0.475677
2.43009,8,16,8,16,0.462926,0.235565
2.31267,8,16,8,16,0.566483,0.22285
0,14,28,14,28,0.164662,0.166293
1.68581,8,16,8,16,0.225888,0.287468
2.75598,14,28,14,28,0.352657,0.217073
